BreadthSearchAgent,1909,191,110.3355884552002
BreadthSearchAgent,1817,203,115.25511741638184
BreadthSearchAgent,1921,209,121.85072898864746
BreadthSearchAgent,1916,214,122.97892570495605
BreadthSearchAgent,1856,204,122.19357490539551
BreadthSearchAgent,1895,215,125.17666816711426
BreadthSearchAgent,1903,197,113.71564865112305
BreadthSearchAgent,1952,198,155.775785446167
BreadthSearchAgent,1876,214,121.4139461517334
BreadthSearchAgent,2032,198,110.30006408691406
BreadthSearchAgent,1940,200,116.5313720703125
BreadthSearchAgent,1953,207,113.9376163482666
BreadthSearchAgent,1918,192,112.09678649902344
BreadthSearchAgent,1926,194,111.0992431640625
BreadthSearchAgent,1959,211,120.38373947143555
BreadthSearchAgent,1974,206,128.02767753601074
BreadthSearchAgent,1933,217,125.9000301361084
BreadthSearchAgent,1919,201,122.29251861572266
BreadthSearchAgent,1874,186,105.49068450927734
BreadthSearchAgent,1863,187,110.3506088256836
BreadthSearchAgent,1871,209,120.55301666259766
BreadthSearchAgent,1910,180,100.4483699798584
BreadthSearchAgent,1912,198,115.37051200866699
BreadthSearchAgent,1881,209,128.97038459777832
BreadthSearchAgent,1897,203,115.85235595703125
BreadthSearchAgent,1904,206,116.41478538513184
BreadthSearchAgent,1888,192,110.02826690673828
BreadthSearchAgent,1846,214,115.22221565246582
BreadthSearchAgent,1963,197,110.88013648986816
BreadthSearchAgent,1892,218,128.9212703704834
BreadthSearchAgent,1894,206,122.15852737426758
BreadthSearchAgent,1815,215,128.0210018157959
BreadthSearchAgent,1917,203,118.9718246459961
BreadthSearchAgent,1913,207,122.17211723327637
BreadthSearchAgent,1849,211,114.72749710083008
BreadthSearchAgent,1947,203,112.91289329528809
BreadthSearchAgent,1899,201,111.54460906982422
BreadthSearchAgent,1856,204,119.64917182922363
BreadthSearchAgent,1873,207,120.94783782958984
BreadthSearchAgent,1884,186,105.76820373535156
BreadthSearchAgent,1892,218,120.36776542663574
BreadthSearchAgent,1907,223,132.5700283050537
BreadthSearchAgent,1927,183,104.95448112487793
BreadthSearchAgent,1865,195,117.34914779663086
BreadthSearchAgent,1954,196,145.94602584838867
BreadthSearchAgent,1877,213,123.21352958679199
BreadthSearchAgent,1910,210,121.42062187194824
BreadthSearchAgent,1912,198,115.75818061828613
BreadthSearchAgent,1897,203,109.39645767211914
BreadthSearchAgent,1934,206,115.89646339416504
BreadthSearchAgent,1940,200,109.82584953308105
BreadthSearchAgent,1874,216,124.55964088439941
BreadthSearchAgent,1891,199,116.51229858398438
BreadthSearchAgent,1916,204,116.32871627807617
BreadthSearchAgent,1927,203,112.34283447265625
BreadthSearchAgent,1888,212,119.50874328613281
BreadthSearchAgent,1867,203,113.250732421875
BreadthSearchAgent,1895,205,118.1790828704834
BreadthSearchAgent,1891,219,129.36758995056152
BreadthSearchAgent,1871,199,116.40715599060059
BreadthSearchAgent,1839,211,120.46575546264648
BreadthSearchAgent,1864,206,115.04244804382324
BreadthSearchAgent,1912,208,116.38140678405762
BreadthSearchAgent,1881,199,111.08517646789551
BreadthSearchAgent,1871,209,118.69502067565918
BreadthSearchAgent,1877,203,116.28961563110352
BreadthSearchAgent,1892,198,111.19246482849121
BreadthSearchAgent,1967,193,107.41424560546875
BreadthSearchAgent,1866,194,115.15617370605469
BreadthSearchAgent,1906,184,107.13768005371094
BreadthSearchAgent,1820,200,106.71472549438477
BreadthSearchAgent,1918,212,129.8670768737793
BreadthSearchAgent,1915,195,114.03012275695801
BreadthSearchAgent,1866,194,110.66937446594238
BreadthSearchAgent,1870,210,123.98099899291992
BreadthSearchAgent,1953,207,122.05815315246582
BreadthSearchAgent,1884,196,110.02635955810547
BreadthSearchAgent,1867,203,115.10825157165527
BreadthSearchAgent,1947,203,120.31006813049316
BreadthSearchAgent,1896,204,111.42349243164062
BreadthSearchAgent,1886,194,112.35570907592773
BreadthSearchAgent,2010,200,113.38233947753906
BreadthSearchAgent,1860,220,172.1172332763672
BreadthSearchAgent,1890,210,118.41392517089844
BreadthSearchAgent,1871,189,106.41813278198242
BreadthSearchAgent,1921,189,104.76112365722656
BreadthSearchAgent,1856,204,118.14212799072266
BreadthSearchAgent,1830,200,115.72384834289551
BreadthSearchAgent,1894,206,117.50507354736328
BreadthSearchAgent,1938,202,117.63644218444824
BreadthSearchAgent,1935,205,120.03374099731445
BreadthSearchAgent,1898,202,120.31888961791992
BreadthSearchAgent,1851,199,113.26265335083008
BreadthSearchAgent,1853,197,113.55042457580566
BreadthSearchAgent,1901,199,111.57608032226562
BreadthSearchAgent,1960,200,112.9457950592041
BreadthSearchAgent,1913,197,112.72788047790527
BreadthSearchAgent,1922,198,115.58294296264648
